STATE,STATENAME,ST_CASE,VEH_NO,PER_NO,MTM_CRSH,MTM_CRSHNAME
39,Ohio,390485,0,1,17,Making Improper Entry to or Exit From Trafficway
39,Ohio,390503,0,1,5,Entering/Exiting Parked or Stopped Vehicle
39,Ohio,390504,0,1,0,None Noted
39,Ohio,390508,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,390520,0,1,5,Entering/Exiting Parked or Stopped Vehicle
39,Ohio,390541,0,1,0,None Noted
39,Ohio,390542,0,1,0,None Noted
39,Ohio,390544,0,1,99,Unknown
39,Ohio,390550,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
39,Ohio,390550,0,1,11,Dash
39,Ohio,390562,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
39,Ohio,390564,0,1,21,Other (Specify:)
39,Ohio,390568,0,1,0,None Noted
39,Ohio,390572,0,1,2,Failure to Yield Right-Of-Way
39,Ohio,390572,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,390583,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
39,Ohio,390589,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
39,Ohio,390590,0,1,9,Wrong-Way Riding or Walking
39,Ohio,390591,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
39,Ohio,390598,0,1,99,Unknown
39,Ohio,390617,0,1,0,None Noted
39,Ohio,390621,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
39,Ohio,390626,0,1,0,None Noted
39,Ohio,390626,0,2,0,None Noted
39,Ohio,390633,0,1,9,Wrong-Way Riding or Walking
39,Ohio,390633,0,2,9,Wrong-Way Riding or Walking
39,Ohio,390633,0,3,9,Wrong-Way Riding or Walking
39,Ohio,390639,0,1,0,None Noted
39,Ohio,390656,0,1,0,None Noted
39,Ohio,390658,0,1,1,Dart-Out
39,Ohio,390658,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
39,Ohio,390659,0,1,11,Dash
39,Ohio,390659,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,390666,0,1,9,Wrong-Way Riding or Walking
39,Ohio,390670,0,1,0,None Noted
39,Ohio,390676,0,1,99,Unknown
39,Ohio,390684,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
39,Ohio,390701,0,1,11,Dash
39,Ohio,390705,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,390712,0,1,0,None Noted
39,Ohio,390716,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,390718,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
39,Ohio,390718,0,1,11,Dash
39,Ohio,390718,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
39,Ohio,390722,0,1,11,Dash
39,Ohio,390722,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,390723,0,1,0,None Noted
39,Ohio,390739,0,1,2,Failure to Yield Right-Of-Way
39,Ohio,390750,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
39,Ohio,390764,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,390764,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
39,Ohio,390770,0,1,0,None Noted
39,Ohio,390773,0,1,1,Dart-Out
39,Ohio,390773,0,2,1,Dart-Out
39,Ohio,390773,0,3,1,Dart-Out
39,Ohio,390773,0,4,1,Dart-Out
39,Ohio,390776,0,1,7,Improper Turn/Merge
39,Ohio,390786,0,1,11,Dash
39,Ohio,390807,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,390808,0,1,1,Dart-Out
39,Ohio,390809,0,1,11,Dash
39,Ohio,390809,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,390810,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
39,Ohio,390810,0,1,11,Dash
39,Ohio,390811,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
39,Ohio,390841,0,1,0,None Noted
39,Ohio,390841,0,2,0,None Noted
39,Ohio,390862,0,1,11,Dash
39,Ohio,390862,0,2,11,Dash
39,Ohio,390867,0,1,0,None Noted
39,Ohio,390877,0,1,11,Dash
39,Ohio,390880,0,1,11,Dash
39,Ohio,390880,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,390883,0,1,0,None Noted
39,Ohio,390884,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
39,Ohio,390892,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
39,Ohio,390892,0,1,11,Dash
39,Ohio,390900,0,1,11,Dash
39,Ohio,390900,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
39,Ohio,390901,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,390901,0,1,17,Making Improper Entry to or Exit From Trafficway
39,Ohio,390906,0,1,2,Failure to Yield Right-Of-Way
39,Ohio,390911,0,1,6,"Inattentive (Talking, Eating, Etc.)"
39,Ohio,390911,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
39,Ohio,390916,0,1,99,Unknown
39,Ohio,390922,0,1,0,None Noted
39,Ohio,390922,0,2,0,None Noted
39,Ohio,390923,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
39,Ohio,390925,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,390925,0,2,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,390933,0,1,0,None Noted
39,Ohio,390934,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,390935,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
39,Ohio,390940,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,390945,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,390959,0,1,1,Dart-Out
39,Ohio,390963,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,390965,0,1,9,Wrong-Way Riding or Walking
39,Ohio,390967,0,1,1,Dart-Out
39,Ohio,390971,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
39,Ohio,390983,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
39,Ohio,390983,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
39,Ohio,390995,0,1,99,Unknown
39,Ohio,390995,0,2,99,Unknown
39,Ohio,391000,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,391001,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,391005,0,1,11,Dash
39,Ohio,391005,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,391007,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
39,Ohio,391007,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
39,Ohio,391010,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
39,Ohio,391012,0,1,0,None Noted
39,Ohio,391012,0,2,0,None Noted
39,Ohio,391016,0,1,99,Unknown
39,Ohio,391020,0,1,6,"Inattentive (Talking, Eating, Etc.)"
39,Ohio,391020,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,391022,0,1,99,Unknown
39,Ohio,391030,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
39,Ohio,391038,0,1,0,None Noted
39,Ohio,391039,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
39,Ohio,391044,0,1,11,Dash
39,Ohio,391047,0,1,0,None Noted
39,Ohio,391048,0,1,0,None Noted
39,Ohio,391055,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,391057,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
39,Ohio,391057,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
39,Ohio,391058,0,1,2,Failure to Yield Right-Of-Way
39,Ohio,391058,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,391069,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
39,Ohio,391074,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,391089,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,391089,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
39,Ohio,391100,0,1,0,None Noted
39,Ohio,391100,0,2,0,None Noted
39,Ohio,391107,0,1,9,Wrong-Way Riding or Walking
39,Ohio,391107,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
39,Ohio,391109,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
39,Ohio,391109,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
39,Ohio,391114,0,1,99,Unknown
39,Ohio,391118,0,1,0,None Noted
39,Ohio,391124,0,1,99,Unknown
40,Oklahoma,400003,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
40,Oklahoma,400008,0,1,0,None Noted
40,Oklahoma,400011,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400011,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400012,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
40,Oklahoma,400020,0,1,0,None Noted
40,Oklahoma,400026,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400027,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400035,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400035,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400039,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400039,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400053,0,1,99,Unknown
40,Oklahoma,400072,0,1,11,Dash
40,Oklahoma,400078,0,1,0,None Noted
40,Oklahoma,400094,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
40,Oklahoma,400094,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400097,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400097,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
40,Oklahoma,400097,0,2,12,Improper Crossing of Roadway or Intersection (Jaywalking)
40,Oklahoma,400102,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400112,0,1,0,None Noted
40,Oklahoma,400114,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400121,0,1,1,Dart-Out
40,Oklahoma,400121,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400128,0,1,0,None Noted
40,Oklahoma,400128,0,2,0,None Noted
40,Oklahoma,400135,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400151,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400151,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400153,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400153,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400159,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
40,Oklahoma,400159,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400169,0,1,0,None Noted
40,Oklahoma,400171,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400171,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400175,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400195,0,1,0,None Noted
40,Oklahoma,400202,0,1,0,None Noted
40,Oklahoma,400221,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400226,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400232,0,1,0,None Noted
40,Oklahoma,400254,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400254,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400255,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400255,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400256,0,1,99,Unknown
40,Oklahoma,400279,0,1,0,None Noted
40,Oklahoma,400288,0,1,0,None Noted
40,Oklahoma,400288,0,2,0,None Noted
40,Oklahoma,400288,0,3,0,None Noted
40,Oklahoma,400324,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400325,0,1,0,None Noted
40,Oklahoma,400333,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400335,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
40,Oklahoma,400338,0,1,0,None Noted
40,Oklahoma,400341,0,1,0,None Noted
40,Oklahoma,400345,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400346,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400349,0,1,0,None Noted
40,Oklahoma,400367,0,1,0,None Noted
40,Oklahoma,400370,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400376,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
40,Oklahoma,400381,0,1,0,None Noted
40,Oklahoma,400383,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400394,0,1,0,None Noted
40,Oklahoma,400396,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400399,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400399,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400400,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
40,Oklahoma,400404,0,1,0,None Noted
40,Oklahoma,400420,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400433,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400434,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400446,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400449,0,1,0,None Noted
40,Oklahoma,400461,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
40,Oklahoma,400478,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400480,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400480,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400487,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
40,Oklahoma,400487,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400487,0,2,12,Improper Crossing of Roadway or Intersection (Jaywalking)
40,Oklahoma,400487,0,2,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400489,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
40,Oklahoma,400489,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400501,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400508,0,1,99,Unknown
40,Oklahoma,400509,0,1,0,None Noted
40,Oklahoma,400510,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400514,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
40,Oklahoma,400524,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400540,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400549,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
40,Oklahoma,400549,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400551,0,1,11,Dash
40,Oklahoma,400559,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400564,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
40,Oklahoma,400568,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400569,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400577,0,1,0,None Noted
40,Oklahoma,400584,0,1,0,None Noted
40,Oklahoma,400589,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
40,Oklahoma,400590,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400590,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
40,Oklahoma,400592,0,1,0,None Noted
40,Oklahoma,400600,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
40,Oklahoma,400606,0,1,9,Wrong-Way Riding or Walking
40,Oklahoma,400609,0,1,2,Failure to Yield Right-Of-Way
40,Oklahoma,400611,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
40,Oklahoma,400616,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
40,Oklahoma,400619,0,1,0,None Noted
40,Oklahoma,400619,0,2,0,None Noted
41,Oregon,410006,0,1,0,None Noted
41,Oregon,410008,0,1,0,None Noted
41,Oregon,410009,0,1,21,Other (Specify:)
41,Oregon,410010,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
41,Oregon,410014,0,1,0,None Noted
41,Oregon,410017,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
41,Oregon,410017,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410021,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
41,Oregon,410021,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410024,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410026,0,1,2,Failure to Yield Right-Of-Way
41,Oregon,410027,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
41,Oregon,410027,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410034,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
41,Oregon,410034,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410035,0,1,2,Failure to Yield Right-Of-Way
41,Oregon,410035,0,1,11,Dash
41,Oregon,410035,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410038,0,1,0,None Noted
41,Oregon,410039,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410042,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
41,Oregon,410047,0,1,0,None Noted
41,Oregon,410051,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
41,Oregon,410051,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410053,0,1,0,None Noted
41,Oregon,410057,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
41,Oregon,410057,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410061,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
41,Oregon,410061,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410076,0,1,2,Failure to Yield Right-Of-Way
41,Oregon,410076,0,1,11,Dash
41,Oregon,410083,0,1,2,Failure to Yield Right-Of-Way
41,Oregon,410086,0,1,2,Failure to Yield Right-Of-Way
41,Oregon,410086,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410093,0,1,2,Failure to Yield Right-Of-Way
41,Oregon,410093,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
41,Oregon,410093,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410095,0,1,2,Failure to Yield Right-Of-Way
41,Oregon,410103,0,1,2,Failure to Yield Right-Of-Way
41,Oregon,410107,0,1,99,Unknown
41,Oregon,410115,0,1,0,None Noted
41,Oregon,410115,0,2,0,None Noted
41,Oregon,410118,0,1,0,None Noted
41,Oregon,410118,0,2,0,None Noted
41,Oregon,410118,0,3,0,None Noted
41,Oregon,410125,0,1,0,None Noted
41,Oregon,410133,0,1,0,None Noted
41,Oregon,410138,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
41,Oregon,410138,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410147,0,1,99,Unknown
41,Oregon,410160,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
41,Oregon,410160,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410168,0,1,11,Dash
41,Oregon,410176,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
41,Oregon,410196,0,1,11,Dash
41,Oregon,410205,0,1,2,Failure to Yield Right-Of-Way
41,Oregon,410205,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410207,0,1,0,None Noted
41,Oregon,410211,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
41,Oregon,410213,0,1,0,None Noted
41,Oregon,410223,0,1,2,Failure to Yield Right-Of-Way
41,Oregon,410226,0,1,1,Dart-Out
41,Oregon,410226,0,1,2,Failure to Yield Right-Of-Way
41,Oregon,410232,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410246,0,1,0,None Noted
41,Oregon,410252,0,1,99,Unknown
41,Oregon,410255,0,1,2,Failure to Yield Right-Of-Way
41,Oregon,410265,0,1,0,None Noted
41,Oregon,410269,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
41,Oregon,410271,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410276,0,1,0,None Noted
41,Oregon,410278,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
41,Oregon,410284,0,1,1,Dart-Out
41,Oregon,410284,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410286,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
41,Oregon,410286,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410287,0,1,0,None Noted
41,Oregon,410288,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
41,Oregon,410293,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
41,Oregon,410293,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410294,0,1,2,Failure to Yield Right-Of-Way
41,Oregon,410294,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
41,Oregon,410294,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410296,0,1,0,None Noted
41,Oregon,410299,0,1,99,Unknown
41,Oregon,410304,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410304,0,1,21,Other (Specify:)
41,Oregon,410305,0,1,99,Unknown
41,Oregon,410311,0,1,2,Failure to Yield Right-Of-Way
41,Oregon,410311,0,1,6,"Inattentive (Talking, Eating, Etc.)"
41,Oregon,410311,0,1,14,Operating Without Required Equipment
41,Oregon,410311,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410326,0,1,0,None Noted
41,Oregon,410331,0,1,0,None Noted
41,Oregon,410343,0,1,0,None Noted
41,Oregon,410351,0,1,2,Failure to Yield Right-Of-Way
41,Oregon,410353,0,1,99,Unknown
41,Oregon,410356,0,1,0,None Noted
41,Oregon,410356,0,2,0,None Noted
41,Oregon,410357,0,1,2,Failure to Yield Right-Of-Way
41,Oregon,410357,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410367,0,1,0,None Noted
41,Oregon,410370,0,1,2,Failure to Yield Right-Of-Way
41,Oregon,410370,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410371,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410375,0,1,2,Failure to Yield Right-Of-Way
41,Oregon,410375,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410377,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
41,Oregon,410383,0,1,2,Failure to Yield Right-Of-Way
41,Oregon,410383,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410386,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410392,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
41,Oregon,410392,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
41,Oregon,410395,0,1,2,Failure to Yield Right-Of-Way
41,Oregon,410398,0,1,11,Dash
41,Oregon,410401,0,1,11,Dash
41,Oregon,410404,0,1,99,Unknown
41,Oregon,410405,0,1,99,Unknown
41,Oregon,410408,0,1,6,"Inattentive (Talking, Eating, Etc.)"
41,Oregon,410408,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
41,Oregon,410408,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
42,Pennsylvania,420004,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
42,Pennsylvania,420004,0,1,11,Dash
42,Pennsylvania,420004,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
42,Pennsylvania,420021,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
42,Pennsylvania,420021,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
42,Pennsylvania,420025,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
42,Pennsylvania,420029,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
42,Pennsylvania,420029,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
42,Pennsylvania,420039,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
42,Pennsylvania,420039,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
42,Pennsylvania,420042,0,1,0,None Noted
42,Pennsylvania,420043,0,1,0,None Noted
42,Pennsylvania,420044,0,1,0,None Noted
42,Pennsylvania,420054,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
42,Pennsylvania,420054,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
42,Pennsylvania,420055,0,1,0,None Noted
42,Pennsylvania,420056,0,1,0,None Noted
42,Pennsylvania,420056,0,2,0,None Noted
42,Pennsylvania,420057,0,1,0,None Noted
42,Pennsylvania,420057,0,2,0,None Noted
42,Pennsylvania,420058,0,1,11,Dash
42,Pennsylvania,420058,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
42,Pennsylvania,420059,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
42,Pennsylvania,420059,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
42,Pennsylvania,420068,0,1,0,None Noted
42,Pennsylvania,420069,0,1,0,None Noted
42,Pennsylvania,420084,0,1,0,None Noted
42,Pennsylvania,420086,0,1,0,None Noted
42,Pennsylvania,420088,0,1,0,None Noted
42,Pennsylvania,420089,0,1,0,None Noted
42,Pennsylvania,420092,0,1,0,None Noted
42,Pennsylvania,420094,0,1,0,None Noted
42,Pennsylvania,420098,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
42,Pennsylvania,420117,0,1,0,None Noted
42,Pennsylvania,420121,0,1,0,None Noted
42,Pennsylvania,420138,0,1,0,None Noted
42,Pennsylvania,420138,0,2,0,None Noted
42,Pennsylvania,420143,0,1,11,Dash
42,Pennsylvania,420143,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
42,Pennsylvania,420150,0,1,0,None Noted
42,Pennsylvania,420154,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
