STATE,STATENAME,ST_CASE,VEH_NO,PVE_FORMS,PNUMOCCS,PNUMOCCSNAME,PDAY,PDAYNAME,PMONTH,PMONTHNAME,PHOUR,PHOURNAME,PMINUTE,PMINUTENAME,PHARM_EV,PHARM_EVNAME,PMAN_COLL,PMAN_COLLNAME,PTYPE,PTYPENAME,PHIT_RUN,PHIT_RUNNAME,PREG_STAT,PREG_STATNAME,POWNER,POWNERNAME,PMAKE,PMAKENAME,PMODEL,PMAK_MOD,PBODYTYP,PBODYTYPNAME,PMODYEAR,PMODYEARNAME,PVIN,PVINNAME,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PTRAILER,PTRAILERNAME,PMCARR_I1,PMCARR_I1NAME,PMCARR_I2,PMCARR_I2NAME,PMCARR_ID,PMCARR_IDNAME,PGVWR,PGVWRNAME,PV_CONFIG,PV_CONFIGNAME,PCARGTYP,PCARGTYPNAME,PHAZ_INV,PHAZ_INVNAME,PHAZPLAC,PHAZPLACNAME,PHAZ_ID,PHAZ_IDNAME,PHAZ_CNO,PHAZ_CNONAME,PHAZ_REL,PHAZ_RELNAME,PBUS_USE,PBUS_USENAME,PSP_USE,PSP_USENAME,PEM_USE,PEM_USENAME,PUNDERIDE,PUNDERIDENAME,PIMPACT1,PIMPACT1NAME,PVEH_SEV,PVEH_SEVNAME,PTOWED,PTOWEDNAME,PM_HARM,PM_HARMNAME,PVEH_SC1,PVEH_SC1NAME,PVEH_SC2,PVEH_SC2NAME,PFIRE,PFIRENAME,PDEATHS,PTRLR1VIN,PTRLR1VINNAME,PTRLR2VIN,PTRLR2VINNAME,PTRLR3VIN,PTRLR3VINNAME
48,Texas,482012,4,1,0,None,10,10,8,August,16,4:00pm-4:59pm,36,36,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,7,Dodge,24,Dodge Charger,4,"4-door sedan, hardtop",2010,2010,2B3CA3CV3AH3,2B3CA3CV3AH3,2,B,3,C,A,3,C,V,3,A,H,3,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,3,3 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
48,Texas,482012,5,1,0,None,10,10,8,August,16,4:00pm-4:59pm,36,36,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,7,Dodge,422,Dodge Durango (2004 on; see 402 for 1998-2003 models),15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",2012,2012,1C4RDHAG8CC2,1C4RDHAG8CC2,1,C,4,R,D,H,A,G,8,C,C,2,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,3,3 Clock Point,2,Minor Damage,3,Towed Not Due to Disabling Damage,14,Parked Motor Vehicle,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
48,Texas,482019,2,1,1,01,13,13,8,August,21,9:00pm-9:59pm,30,30,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,49,Toyota,32,Toyota Corolla,4,"4-door sedan, hardtop",2005,2005,1NXBR32E35Z5,1NXBR32E35Z5,1,N,X,B,R,3,2,E,3,5,Z,5,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,1,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
48,Texas,482058,2,1,1,01,18,18,8,August,13,1:00pm-1:59pm,30,30,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,12,Ford,481,Ford F-Series pickup,34,Light Pickup,2015,2015,1FTBF2A61FEB,1FTBF2A61FEB,1,F,T,B,F,2,A,6,1,F,E,B,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
48,Texas,482101,2,1,3,03,23,23,8,August,14,2:00pm-2:59pm,20,20,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,49,Toyota,482,Toyota Tundra,34,Light Pickup,2012,2012,5TFEM5F1XCX0,5TFEM5F1XCX0,5,T,F,E,M,5,F,1,X,C,X,0,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,7,7 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
48,Texas,482110,3,2,0,None,29,29,8,August,2,2:00am-2:59am,12,12,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,12,Ford,881,Ford Medium/Heavy - CBE,61,"Single-unit straight truck or Cab-Chassis (10,000 lbs. < GVWR < or = 19,500 lbs.)",2001,2001,1FDWF36F51ED,1FDWF36F51ED,1,F,D,W,F,3,6,F,5,1,E,D,0,No Trailing Units,88,None,888888888,None,88888888888,None,2,"10,001 lbs - 26,000 lbs",1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",97,Other,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
48,Texas,482157,2,1,0,None,2,2,9,September,7,7:00am-7:59am,27,27,34,Ditch,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,99,Unknown,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,99,Unknown Make,999,"Unknown Make Unknown (as to automobile, motored cycle, light truck or truck)",99,Unknown body type,9999,Unknown,999999999999,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,98,Not Reported,8,Not Reported,9,Unknown,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
48,Texas,482180,2,1,0,None,9,9,9,September,1,1:00am-1:59am,20,20,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,49,Toyota,442,Toyota Sienna,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",2016,2016,5TDYK3DC2GS7,5TDYK3DC2GS7,5,T,D,Y,K,3,D,C,2,G,S,7,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,11,11 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
48,Texas,482183,1,1,1,01,17,17,8,August,6,6:00am-6:59am,48,48,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,18,Indiana,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,51,Volvo,881,Volvo Medium/Heavy - CBE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2017,2017,4V4NC9EG5HN9,4V4NC9EG5HN9,4,V,4,N,C,9,E,G,5,H,N,9,1,One Trailing Unit,57,US DOT,1486168,1486168,571486168,571486168,3,"26,001 lbs. or more",6,Truck Tractor/Semi-Trailer,1,Van/Enclosed Box,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,1GRAA062XAD4,1GRAA062XAD4,777777777777,No Trailing Units,777777777777,No Trailing Units
48,Texas,482216,2,1,0,None,3,3,9,September,22,10:00pm-10:59pm,45,45,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,72,Harley-Davidson,706,Harley-Davidson 750cc or greater,80,Two Wheel Motorcycle (excluding motor scooters),2015,2015,1HD1JRV16FB0,1HD1JRV16FB0,1,H,D,1,J,R,V,1,6,F,B,0,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,98,Not Reported,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
48,Texas,482216,3,1,0,None,3,3,9,September,22,10:00pm-10:59pm,45,45,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,72,Harley-Davidson,706,Harley-Davidson 750cc or greater,80,Two Wheel Motorcycle (excluding motor scooters),2016,2016,1HD1KTM17GB6,1HD1KTM17GB6,1,H,D,1,K,T,M,1,7,G,B,6,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,98,Not Reported,8,Not Reported,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
48,Texas,482216,4,1,0,None,3,3,9,September,22,10:00pm-10:59pm,45,45,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,72,Harley-Davidson,706,Harley-Davidson 750cc or greater,80,Two Wheel Motorcycle (excluding motor scooters),2015,2015,1HD1KRM19FB6,1HD1KRM19FB6,1,H,D,1,K,R,M,1,9,F,B,6,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,98,Not Reported,2,Minor Damage,3,Towed Not Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
48,Texas,482233,2,2,0,None,10,10,9,September,15,3:00pm-3:59pm,41,41,12,Motor Vehicle In-Transport,2,Front-to-Front,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,20,Chevrolet,481,"Chevrolet C, K, R, V-series pickup/Silverado",34,Light Pickup,1985,1985,1GCDC14N4FJ1,1GCDC14N4FJ1,1,G,C,D,C,1,4,N,4,F,J,1,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,2,Minor Damage,3,Towed Not Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
48,Texas,482251,2,1,1,01,15,15,9,September,1,1:00am-1:59am,39,39,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,12,Florida,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,85,Kenworth,881,Kenworth Medium/Heavy - CBE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2016,2016,1XKYD49X2GJ1,1XKYD49X2GJ1,1,X,K,Y,D,4,9,X,2,G,J,1,1,One Trailing Unit,57,US DOT,01834231,01834231,5701834231,5701834231,3,"26,001 lbs. or more",6,Truck Tractor/Semi-Trailer,1,Van/Enclosed Box,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,1UYVS2533DM7,1UYVS2533DM7,777777777777,No Trailing Units,777777777777,No Trailing Units
48,Texas,482282,2,1,1,01,8,8,9,September,15,3:00pm-3:59pm,9,9,45,Working Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,4,"Working Motor Vehicle (highway construction, maintenance, utility only)",0,No,48,Texas,3,Vehicle Registered as Business/Company/Government Vehicle,98,Other Make,998,Other Make Other (vehicle),97,"Other vehicle type (includes go-cart, fork-lift, city street sweeper dunes/swamp buggy)",9999,Unknown,000000000000,No VIN Required,0,0,0,0,0,0,0,0,0,0,0,0,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,9,9 Clock Point,8,Not Reported,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,1,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
48,Texas,482292,2,1,1,01,16,16,9,September,19,7:00pm-7:59pm,19,19,73,Object That Had Fallen From Motor Vehicle In-Transport,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,49,Toyota,482,Toyota Tundra,34,Light Pickup,2003,2003,5TBJN32193S4,5TBJN32193S4,5,T,B,J,N,3,2,1,9,3,S,4,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,9,9 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
48,Texas,482400,3,2,0,None,22,22,9,September,21,9:00pm-9:59pm,3,3,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,7,Dodge,881,Dodge Medium/Heavy - CBE,61,"Single-unit straight truck or Cab-Chassis (10,000 lbs. < GVWR < or = 19,500 lbs.)",2001,2001,3B6MC366X1M2,3B6MC366X1M2,3,B,6,M,C,3,6,6,X,1,M,2,0,No Trailing Units,88,None,888888888,None,88888888888,None,2,"10,001 lbs - 26,000 lbs",1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",96,No Cargo Body Type,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
48,Texas,482419,2,1,0,None,29,29,9,September,3,3:00am-3:59am,20,20,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,93,Multiple State Registration,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,82,Freightliner,881,Freightliner Medium/Heavy - CBE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2007,2007,1FUJA6CK47LX,1FUJA6CK47LX,1,F,U,J,A,6,C,K,4,7,L,X,1,One Trailing Unit,57,US DOT,2366491,2366491,572366491,572366491,3,"26,001 lbs. or more",6,Truck Tractor/Semi-Trailer,1,Van/Enclosed Box,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,1FUJA6CK47LX,1FUJA6CK47LX,777777777777,No Trailing Units,777777777777,No Trailing Units
48,Texas,482422,2,1,0,None,29,29,9,September,14,2:00pm-2:59pm,35,35,18,Other Object (not fixed),0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,35,Datsun/Nissan,51,Datsun/Nissan Rogue,6,Station Wagon (excluding van and truck based),2013,2013,JN8AS5MTXDW0,JN8AS5MTXDW0,J,N,8,A,S,5,M,T,X,D,W,0,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
48,Texas,482441,2,1,0,None,28,28,9,September,11,11:00am-11:59am,17,17,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,20,Chevrolet,481,"Chevrolet C, K, R, V-series pickup/Silverado",34,Light Pickup,1999,1999,2GCEC19TXX11,2GCEC19TXX11,2,G,C,E,C,1,9,T,X,X,1,1,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,3,3 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
48,Texas,482507,2,1,0,None,10,10,10,October,16,4:00pm-4:59pm,29,29,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,12,Ford,402,Ford Escape,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2014,2014,1FMCU0GX6EUC,1FMCU0GX6EUC,1,F,M,C,U,0,G,X,6,E,U,C,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,32,Vehicle Registration for Handicapped,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
48,Texas,482523,2,1,2,02,26,26,9,September,8,8:00am-8:59am,43,43,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,93,Multiple State Registration,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,84,International Harvester/Navistar,881,International Harvester/Navistar Medium/Heavy - CBE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2010,2010,3HSCUAPR8AN2,3HSCUAPR8AN2,3,H,S,C,U,A,P,R,8,A,N,2,1,One Trailing Unit,57,US DOT,265752,265752,57265752,57265752,3,"26,001 lbs. or more",6,Truck Tractor/Semi-Trailer,1,Van/Enclosed Box,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,2,Minor Damage,3,Towed Not Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,3H3V281C0AT3,3H3V281C0AT3,777777777777,No Trailing Units,777777777777,No Trailing Units
48,Texas,482542,2,1,1,01,7,7,10,October,20,8:00pm-8:59pm,44,44,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,93,Multiple State Registration,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,87,Peterbilt,881,Peterbilt Medium/Heavy - CBE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",1994,1994,1XP5DB9X2RD3,1XP5DB9X2RD3,1,X,P,5,D,B,9,X,2,R,D,3,1,One Trailing Unit,57,US DOT,00762995,00762995,5700762995,5700762995,3,"26,001 lbs. or more",6,Truck Tractor/Semi-Trailer,3,Flatbed,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,4LFE5230X635,4LFE5230X635,777777777777,No Trailing Units,777777777777,No Trailing Units
48,Texas,482571,2,1,0,None,14,14,10,October,11,11:00am-11:59am,52,52,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,20,Chevrolet,461,Chevrolet G-series van,21,"Large Van-Includes van-based buses (B150-B350, Sportsman, Royal Maxiwagon, Ram, Tradesman,...)",2007,2007,1GCGG25V7712,1GCGG25V7712,1,G,C,G,G,2,5,V,7,7,1,2,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,7,7 Clock Point,2,Minor Damage,3,Towed Not Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
48,Texas,482595,2,1,0,None,19,19,10,October,0,0:00am-0:59am,40,40,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,35,Datsun/Nissan,39,Datsun/Nissan 810/Maxima,4,"4-door sedan, hardtop",2004,2004,1N4BA41E84C9,1N4BA41E84C9,1,N,4,B,A,4,1,E,8,4,C,9,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,2,Minor Damage,3,Towed Not Due to Disabling Damage,14,Parked Motor Vehicle,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
